Row ID,Order ID,Customer ID,Product ID,Postal Code,Order Date,Ship Date,Sales,order_key,ship_key,customer_key,region_key,product_key
7920,CA-2018-139822,Dp-13240,OFF-ST-10000943,6708.0,2018-09-15,2018-09-21,38.62,3932,2238,657,506,1231
7921,CA-2018-139822,Dp-13240,TEC-AC-10001090,6708.0,2018-09-15,2018-09-21,59.98,3932,2238,657,506,1628
7922,CA-2018-107713,JB-16000,OFF-BI-10002026,21044.0,2018-03-13,2018-03-17,174.3,3933,2359,678,210,1801
7923,CA-2018-134096,PP-18955,TEC-PH-10000526,33021.0,2018-09-24,2018-09-29,383.96,3934,1568,453,476,1506
7924,CA-2018-134096,PP-18955,OFF-BI-10004002,33021.0,2018-09-24,2018-09-29,15.57,3934,1568,453,476,155
7925,CA-2017-125843,RF-19840,OFF-BI-10002309,22153.0,2017-08-13,2017-08-16,22.32,3935,2117,168,29,79
7926,CA-2017-125843,RF-19840,OFF-LA-10003923,22153.0,2017-08-13,2017-08-16,103.6,3935,2117,168,29,432
7927,CA-2018-120404,KH-16330,TEC-AC-10003433,10035.0,2018-11-20,2018-11-24,2.97,3936,2310,543,371,1450
7928,CA-2018-120404,KH-16330,TEC-PH-10001363,10035.0,2018-11-20,2018-11-24,569.99,3936,2310,543,371,435
7929,CA-2018-120404,KH-16330,FUR-FU-10000820,10035.0,2018-11-20,2018-11-24,50.97,3936,2310,543,371,1826
7930,CA-2018-167549,EM-14200,FUR-TA-10004767,75217.0,2018-07-25,2018-07-27,298.116,3937,2275,774,163,1180
7931,CA-2017-120082,DK-12835,OFF-AR-10001955,10024.0,2017-03-25,2017-03-27,59.52,3938,2276,461,24,1051
7932,US-2017-168095,MC-17425,FUR-CH-10004886,97206.0,2017-07-15,2017-07-20,230.28,3939,2277,467,41,373
7933,US-2017-168095,MC-17425,OFF-PA-10003641,97206.0,2017-07-15,2017-07-20,105.52,3939,2277,467,41,963
7934,CA-2018-166093,RW-19540,OFF-EN-10003134,94513.0,2018-08-17,2018-08-24,23.36,3940,2002,460,91,1050
7935,CA-2018-166093,RW-19540,TEC-PH-10002564,94513.0,2018-08-17,2018-08-24,71.976,3940,2002,460,91,1003
7936,CA-2018-166093,RW-19540,OFF-PA-10003893,94513.0,2018-08-17,2018-08-24,8.56,3940,2002,460,91,1128
7937,CA-2018-166093,RW-19540,OFF-BI-10000174,94513.0,2018-08-17,2018-08-24,13.92,3940,2002,460,91,1478
7938,CA-2018-166093,RW-19540,OFF-AP-10001058,94513.0,2018-08-17,2018-08-24,2518.29,3940,2002,460,91,139
7939,CA-2018-166093,RW-19540,OFF-ST-10001496,94513.0,2018-08-17,2018-08-24,540.57,3940,2002,460,91,740
7940,CA-2018-166093,RW-19540,OFF-BI-10004230,94513.0,2018-08-17,2018-08-24,221.056,3940,2002,460,91,661
7941,CA-2017-146325,DS-13180,FUR-CH-10001146,92037.0,2017-12-14,2017-12-17,81.424,3941,2297,104,89,125
7942,CA-2017-146325,DS-13180,OFF-ST-10001590,92037.0,2017-12-14,2017-12-17,134.8,3941,2297,104,89,148
7943,CA-2018-134194,GA-14725,OFF-BI-10003684,75081.0,2018-12-25,2019-01-01,39.582,3942,2222,316,177,721
7944,CA-2018-134194,GA-14725,OFF-SU-10000946,75081.0,2018-12-25,2019-01-01,44.688,3942,2222,316,177,1464
7945,CA-2018-134194,GA-14725,OFF-AR-10001615,75081.0,2018-12-25,2019-01-01,31.744,3942,2222,316,177,1522
7946,CA-2018-134194,GA-14725,OFF-BI-10001597,75081.0,2018-12-25,2019-01-01,40.98,3942,2222,316,177,807
7947,CA-2018-134194,GA-14725,OFF-BI-10001116,75081.0,2018-12-25,2019-01-01,3.168,3942,2222,316,177,1096
7948,CA-2015-131009,SC-20380,OFF-FA-10004395,79907.0,2015-03-01,2015-03-05,18.84,3943,1853,619,295,1228
7949,CA-2015-131009,SC-20380,FUR-CH-10001270,79907.0,2015-03-01,2015-03-05,362.25,3943,1853,619,295,874
7950,CA-2015-131009,SC-20380,FUR-FU-10001095,79907.0,2015-03-01,2015-03-05,63.552,3943,1853,619,295,756
7951,CA-2015-131009,SC-20380,OFF-ST-10001469,79907.0,2015-03-01,2015-03-05,129.552,3943,1853,619,295,401
7952,CA-2016-145814,KD-16345,OFF-BI-10003196,10035.0,2016-11-19,2016-11-24,5.984,3944,2500,45,371,1408
7953,CA-2016-145814,KD-16345,TEC-PH-10002200,10035.0,2016-11-19,2016-11-24,861.76,3944,2500,45,371,1514
7954,CA-2015-138359,KH-16330,OFF-ST-10000636,2151.0,2015-04-01,2015-04-06,66.96,3945,2279,543,443,1796
7955,CA-2015-138359,KH-16330,OFF-BI-10000145,2151.0,2015-04-01,2015-04-06,6.24,3945,2279,543,443,750
7956,CA-2018-131807,GG-14650,FUR-CH-10001190,95928.0,2018-10-05,2018-10-10,435.168,3946,1656,56,550,1366
7957,CA-2018-131807,GG-14650,OFF-FA-10002780,95928.0,2018-10-05,2018-10-10,14.9,3946,1656,56,550,129
7958,CA-2018-131807,GG-14650,OFF-AP-10004052,95928.0,2018-10-05,2018-10-10,15.8,3946,1656,56,550,1711
7959,CA-2018-131807,GG-14650,FUR-FU-10004666,95928.0,2018-10-05,2018-10-10,72.9,3946,1656,56,550,1495
7960,CA-2018-131807,GG-14650,FUR-TA-10004086,95928.0,2018-10-05,2018-10-10,206.352,3946,1656,56,550,845
7961,CA-2018-131807,GG-14650,TEC-PH-10000702,95928.0,2018-10-05,2018-10-10,7.992,3946,1656,56,550,314
7962,CA-2018-104864,JS-15685,OFF-ST-10002301,33023.0,2018-11-18,2018-11-23,81.36,3947,2280,41,475,1534
7963,CA-2018-104864,JS-15685,OFF-BI-10001636,33023.0,2018-11-18,2018-11-23,20.232,3947,2280,41,475,680
7964,CA-2018-104864,JS-15685,OFF-AP-10002684,33023.0,2018-11-18,2018-11-23,389.056,3947,2280,41,475,168
7965,CA-2018-104864,JS-15685,OFF-PA-10004609,33023.0,2018-11-18,2018-11-23,20.736,3947,2280,41,475,1538
7966,CA-2018-104864,JS-15685,OFF-PA-10003309,33023.0,2018-11-18,2018-11-23,41.472,3947,2280,41,475,1176
7967,CA-2016-138219,BP-11095,OFF-PA-10000380,90049.0,2016-03-23,2016-03-30,33.36,3948,1723,163,14,1319
7968,CA-2017-157707,CC-12610,FUR-BO-10001567,80219.0,2017-10-10,2017-10-12,90.882,3949,2281,567,77,1863
7969,CA-2017-157707,CC-12610,TEC-PH-10002583,80219.0,2017-10-10,2017-10-12,15.992,3949,2281,567,77,1759
7970,CA-2017-157707,CC-12610,FUR-CH-10004853,80219.0,2017-10-10,2017-10-12,120.784,3949,2281,567,77,536
7971,US-2016-126753,SP-20860,TEC-PH-10003580,19134.0,2016-08-16,2016-08-20,519.792,3950,1270,134,64,1025
7972,US-2016-126753,SP-20860,TEC-AC-10004227,19134.0,2016-08-16,2016-08-20,31.176,3950,1270,134,64,1441
7973,US-2016-126753,SP-20860,OFF-PA-10002787,19134.0,2016-08-16,2016-08-20,10.368,3950,1270,134,64,1304
7974,US-2016-126753,SP-20860,OFF-BI-10003981,19134.0,2016-08-16,2016-08-20,2.724,3950,1270,134,64,110
7975,US-2016-126753,SP-20860,FUR-FU-10001488,19134.0,2016-08-16,2016-08-20,254.352,3950,1270,134,64,1070
7976,US-2016-126753,SP-20860,OFF-BI-10003727,19134.0,2016-08-16,2016-08-20,3.762,3950,1270,134,64,814
7977,US-2016-126753,SP-20860,OFF-PA-10000130,19134.0,2016-08-16,2016-08-20,10.272,3950,1270,134,64,1022
7978,CA-2015-166051,JK-15625,TEC-PH-10002680,39212.0,2015-05-31,2015-06-05,659.97,3951,1613,601,130,423
7979,CA-2015-166051,JK-15625,TEC-PH-10002538,39212.0,2015-05-31,2015-06-05,113.73,3951,1613,601,130,534
7980,CA-2016-113040,CC-12100,OFF-BI-10001249,90045.0,2016-08-27,2016-08-31,5.104,3952,452,386,63,1217
7981,CA-2015-103800,DP-13000,OFF-PA-10000174,77095.0,2015-01-03,2015-01-07,16.448,3953,2282,25,15,1559
7982,CA-2015-113383,SF-20065,OFF-AP-10004532,7011.0,2015-09-10,2015-09-13,81.92,3954,2398,12,598,570
7983,CA-2015-113383,SF-20065,FUR-FU-10001986,7011.0,2015-09-10,2015-09-13,254.9,3954,2398,12,598,1165
7984,CA-2018-152499,EH-13765,OFF-FA-10002975,60623.0,2018-01-22,2018-01-25,15.12,3955,2283,554,37,1239
7985,CA-2018-152499,EH-13765,OFF-AR-10003481,60623.0,2018-01-22,2018-01-25,7.872,3955,2283,554,37,1637
7986,CA-2017-151498,DN-13690,OFF-BI-10004967,98115.0,2017-04-21,2017-04-24,8.32,3956,2284,36,61,257
7987,CA-2017-137939,PJ-19015,TEC-PH-10003589,11561.0,2017-07-20,2017-07-23,89.95,3957,862,308,256,838
7988,US-2017-117793,MA-17560,OFF-LA-10002945,53081.0,2017-08-23,2017-08-29,25.2,3958,2285,16,599,1649
7989,US-2017-117793,MA-17560,OFF-LA-10003537,53081.0,2017-08-23,2017-08-29,37.59,3958,2285,16,599,1613
7990,US-2017-117793,MA-17560,OFF-ST-10002406,53081.0,2017-08-23,2017-08-29,14.97,3958,2285,16,599,330
7991,US-2017-117793,MA-17560,TEC-AC-10003433,53081.0,2017-08-23,2017-08-29,1.98,3958,2285,16,599,1450
7992,CA-2017-133872,VM-21835,OFF-BI-10002082,33433.0,2017-06-14,2017-06-17,39.936,3959,992,719,220,1208
7993,CA-2017-133872,VM-21835,TEC-AC-10000521,33433.0,2017-06-14,2017-06-17,18.464,3959,992,719,220,1602
7994,US-2016-165743,MM-18055,OFF-BI-10001982,80013.0,2016-11-20,2016-11-23,4.896,3960,1862,515,43,306
7995,US-2016-165743,MM-18055,FUR-BO-10002268,80013.0,2016-11-20,2016-11-23,145.764,3960,1862,515,43,319
7996,US-2016-165743,MM-18055,OFF-BI-10001758,80013.0,2016-11-20,2016-11-23,9.612,3960,1862,515,43,960
7997,US-2018-105998,CR-12580,TEC-AC-10004469,92037.0,2018-11-03,2018-11-05,199.75,3961,1399,616,89,242
7998,US-2018-105998,CR-12580,FUR-TA-10001095,92037.0,2018-11-03,2018-11-05,1673.184,3961,1399,616,89,622
7999,US-2015-148194,BS-11365,FUR-FU-10001852,98105.0,2015-05-04,2015-05-07,12.18,3962,2286,741,60,859
8000,US-2015-148194,BS-11365,OFF-AP-10000696,98105.0,2015-05-04,2015-05-07,57.68,3962,2286,741,60,338
8001,US-2016-151407,RD-19585,TEC-PH-10003885,52001.0,2016-11-08,2016-11-12,263.96,3963,1734,362,446,788
8002,CA-2016-110870,KD-16270,TEC-AC-10002926,90032.0,2016-12-12,2016-12-15,299.94,3964,1078,31,4,1146
8003,CA-2016-110870,KD-16270,OFF-SU-10001225,90032.0,2016-12-12,2016-12-15,25.76,3964,1078,31,4,329
8004,CA-2015-143210,AA-10645,TEC-PH-10004434,1852.0,2015-12-01,2015-12-03,271.9,3965,1572,732,112,1651
8005,CA-2015-143210,AA-10645,FUR-FU-10003878,1852.0,2015-12-01,2015-12-03,45.84,3965,1572,732,112,683
8006,CA-2015-143210,AA-10645,FUR-FU-10002268,1852.0,2015-12-01,2015-12-03,9.82,3965,1572,732,112,883
8007,CA-2017-139808,MC-18100,OFF-FA-10001883,98270.0,2017-10-07,2017-10-11,93.36,3966,2287,499,160,1528
8008,CA-2016-110863,AA-10645,OFF-ST-10002756,73120.0,2016-11-17,2016-11-24,541.24,3967,2500,732,337,275
8009,CA-2016-110863,AA-10645,OFF-PA-10000474,73120.0,2016-11-17,2016-11-24,106.32,3967,2500,732,337,260
8010,CA-2016-110863,AA-10645,FUR-CH-10002073,73120.0,2016-11-17,2016-11-24,1323.9,3967,2500,732,337,1835
8011,CA-2015-127859,QJ-19255,OFF-PA-10003641,19134.0,2015-03-17,2015-03-20,126.624,3968,2288,426,64,963
8012,US-2016-136427,JM-16195,TEC-PH-10002070,80013.0,2016-06-20,2016-06-23,125.944,3969,2289,595,43,1837
8013,CA-2018-120168,TB-21625,OFF-BI-10004519,10009.0,2018-05-25,2018-05-25,663.92,3970,2290,578,30,904
8014,CA-2018-120168,TB-21625,TEC-AC-10002167,10009.0,2018-05-25,2018-05-25,120.0,3970,2290,578,30,47
8015,CA-2018-120168,TB-21625,OFF-FA-10000936,10009.0,2018-05-25,2018-05-25,3.29,3970,2290,578,30,1336
8016,CA-2018-120168,TB-21625,FUR-FU-10000732,10009.0,2018-05-25,2018-05-25,18.84,3970,2290,578,30,550
8017,US-2015-131870,NF-18595,FUR-FU-10002501,43130.0,2015-09-09,2015-09-11,60.672,3971,550,377,404,1322
8018,US-2015-131870,NF-18595,OFF-AR-10000634,43130.0,2015-09-09,2015-09-11,30.816,3971,550,377,404,1015
8019,CA-2018-114804,BF-11020,TEC-PH-10001700,95351.0,2018-10-17,2018-10-19,52.792,3972,395,293,591,196
8020,CA-2018-167227,NP-18670,OFF-AP-10001962,63116.0,2018-11-02,2018-11-05,83.9,3973,1399,74,359,1640
8021,CA-2018-167227,NP-18670,OFF-PA-10001838,63116.0,2018-11-02,2018-11-05,11.76,3973,1399,74,359,1027
8022,CA-2015-129189,HM-14860,OFF-AP-10000124,75217.0,2015-07-21,2015-07-25,4.992,3974,791,448,163,1264
8023,CA-2015-129189,HM-14860,OFF-EN-10003567,75217.0,2015-07-21,2015-07-25,87.92,3974,791,448,163,1692
8024,CA-2015-129189,HM-14860,FUR-CH-10004997,75217.0,2015-07-21,2015-07-25,657.93,3974,791,448,163,504
8025,CA-2015-129189,HM-14860,OFF-BI-10000494,75217.0,2015-07-21,2015-07-25,1.044,3974,791,448,163,1608
8026,CA-2016-132465,DM-13525,FUR-FU-10000277,10035.0,2016-09-11,2016-09-15,210.68,3975,2291,761,371,1838
8027,CA-2016-132465,DM-13525,OFF-ST-10003641,10035.0,2016-09-11,2016-09-15,78.8,3975,2291,761,371,1852
8028,CA-2016-132465,DM-13525,TEC-AC-10001998,10035.0,2016-09-11,2016-09-15,19.99,3975,2291,761,371,85
8029,CA-2016-132465,DM-13525,OFF-ST-10001932,10035.0,2016-09-11,2016-09-15,772.68,3975,2291,761,371,1690
8030,CA-2017-166373,JF-15565,TEC-AC-10002323,78207.0,2017-10-21,2017-10-25,106.08,3976,1097,536,66,178
8031,CA-2017-158806,NM-18520,FUR-FU-10004270,79109.0,2017-01-07,2017-01-11,23.076,3977,2292,393,140,1413
8032,CA-2017-158806,NM-18520,OFF-PA-10004621,79109.0,2017-01-07,2017-01-11,25.92,3977,2292,393,140,753
8033,CA-2016-119690,MV-17485,OFF-PA-10001019,77041.0,2016-06-25,2016-06-28,47.952,3978,2293,598,17,687
8034,CA-2016-119690,MV-17485,OFF-BI-10000201,77041.0,2016-06-25,2016-06-28,0.984,3978,2293,598,17,1727
8035,CA-2016-119690,MV-17485,FUR-FU-10004587,77041.0,2016-06-25,2016-06-28,75.384,3978,2293,598,17,1394
8036,CA-2016-119690,MV-17485,OFF-LA-10001613,77041.0,2016-06-25,2016-06-28,4.608,3978,2293,598,17,751
8037,CA-2016-153738,AG-10270,OFF-BI-10001308,1841.0,2016-09-20,2016-09-22,37.68,3979,2294,9,129,1392
8038,CA-2018-169012,BF-11275,OFF-AP-10003278,31907.0,2018-07-10,2018-07-14,41.91,3980,1154,668,113,1836
8039,CA-2018-109393,JC-15775,FUR-BO-10003966,90032.0,2018-06-30,2018-07-02,435.999,3981,2295,548,4,1117
8040,CA-2018-121489,CM-11815,FUR-CH-10004698,98115.0,2018-08-21,2018-08-25,388.704,3982,2296,699,61,169
8041,CA-2018-121489,CM-11815,OFF-ST-10000025,98115.0,2018-08-21,2018-08-25,572.58,3982,2296,699,61,627
8042,CA-2018-121489,CM-11815,TEC-AC-10000682,98115.0,2018-08-21,2018-08-25,33.18,3982,2296,699,61,1367
8043,US-2018-133081,PV-18985,TEC-AC-10001772,2138.0,2018-03-11,2018-03-15,63.88,3983,2147,392,566,407
8044,US-2018-133081,PV-18985,FUR-FU-10001379,2138.0,2018-03-11,2018-03-15,26.72,3983,2147,392,566,1864
8045,CA-2018-165008,DO-13645,OFF-BI-10002794,84106.0,2018-09-15,2018-09-17,295.056,3984,2087,771,364,103
8046,CA-2017-145611,HA-14905,OFF-AP-10001005,10035.0,2017-09-20,2017-09-24,393.25,3985,1789,457,371,1163
8047,CA-2017-113600,SH-20395,OFF-BI-10000201,44221.0,2017-12-15,2017-12-17,2.214,3986,2297,130,244,1727
8048,CA-2018-130834,JM-16195,OFF-PA-10003673,28403.0,2018-11-03,2018-11-06,16.272,3987,1959,595,125,997
8049,CA-2017-168543,DK-13225,OFF-AP-10000938,10035.0,2017-07-03,2017-07-07,706.86,3988,2298,159,371,1754
8050,CA-2015-144974,CM-12715,OFF-BI-10003274,19140.0,2015-09-26,2015-09-30,5.97,3989,2179,783,12,123
8051,CA-2015-144974,CM-12715,FUR-FU-10001095,19140.0,2015-09-26,2015-09-30,21.184,3989,2179,783,12,756
8052,CA-2015-144974,CM-12715,OFF-AP-10001492,19140.0,2015-09-26,2015-09-30,41.376,3989,2179,783,12,23
8053,CA-2015-109904,BF-10975,OFF-AR-10004999,10009.0,2015-07-14,2015-07-17,17.94,3990,2299,542,30,887
8054,CA-2018-152205,SF-20965,OFF-BI-10004094,19134.0,2018-09-28,2018-10-05,2.655,3991,1988,246,64,614
8055,CA-2016-121188,CB-12025,OFF-ST-10001490,90049.0,2016-08-28,2016-09-04,892.35,3992,2300,91,14,523
8056,CA-2016-121188,CB-12025,FUR-BO-10004695,90049.0,2016-08-28,2016-09-04,307.666,3992,2300,91,14,201
8057,CA-2016-121188,CB-12025,OFF-ST-10000736,90049.0,2016-08-28,2016-09-04,728.82,3992,2300,91,14,463
8058,CA-2016-121188,CB-12025,OFF-BI-10001617,90049.0,2016-08-28,2016-09-04,41.36,3992,2300,91,14,1355
8059,CA-2016-121188,CB-12025,TEC-PH-10003589,90049.0,2016-08-28,2016-09-04,43.176,3992,2300,91,14,838
8060,CA-2016-121188,CB-12025,FUR-FU-10003981,90049.0,2016-08-28,2016-09-04,4.16,3992,2300,91,14,1045
8061,CA-2016-156013,TC-20980,OFF-PA-10001970,11561.0,2016-09-20,2016-09-26,61.4,3993,1676,569,256,368
8062,CA-2016-156013,TC-20980,OFF-BI-10002437,11561.0,2016-09-20,2016-09-26,24.448,3993,1676,569,256,1345
8063,CA-2017-132997,LW-17215,TEC-PH-10000586,14609.0,2017-11-07,2017-11-09,263.96,3994,1521,561,145,511
8064,CA-2017-132997,LW-17215,TEC-PH-10003811,14609.0,2017-11-07,2017-11-09,359.97,3994,1521,561,145,1222
8065,CA-2017-132997,LW-17215,OFF-PA-10004983,14609.0,2017-11-07,2017-11-09,12.96,3994,1521,561,145,1363
8066,CA-2017-132997,LW-17215,OFF-ST-10003479,14609.0,2017-11-07,2017-11-09,116.82,3994,1521,561,145,42
8067,CA-2017-132997,LW-17215,OFF-BI-10004318,14609.0,2017-11-07,2017-11-09,276.784,3994,1521,561,145,1619
8068,US-2016-160563,NS-18640,TEC-AC-10002567,94109.0,2016-10-20,2016-10-24,239.97,3995,2448,375,10,431
8069,US-2016-160563,NS-18640,FUR-FU-10001731,94109.0,2016-10-20,2016-10-24,16.02,3995,2448,375,10,1592
8070,CA-2018-151750,JM-15250,OFF-ST-10002743,77340.0,2018-01-01,2018-01-05,454.56,3996,1112,50,144,421
8071,CA-2018-151750,JM-15250,FUR-FU-10002116,77340.0,2018-01-01,2018-01-05,141.42,3996,1112,50,144,1474
8072,CA-2018-151750,JM-15250,FUR-CH-10003199,77340.0,2018-01-01,2018-01-05,310.744,3996,1112,50,144,643
8073,CA-2018-151750,JM-15250,OFF-AR-10003158,77340.0,2018-01-01,2018-01-05,12.736,3996,1112,50,144,709
8074,CA-2018-151750,JM-15250,OFF-BI-10000301,77340.0,2018-01-01,2018-01-05,6.47,3996,1112,50,144,631
8075,CA-2018-151750,JM-15250,OFF-BI-10000343,77340.0,2018-01-01,2018-01-05,13.748,3996,1112,50,144,187
8076,CA-2018-151750,JM-15250,OFF-AP-10004708,77340.0,2018-01-01,2018-01-05,15.224,3996,1112,50,144,518
8077,CA-2016-106187,RF-19345,FUR-FU-10000794,30344.0,2016-06-23,2016-06-29,27.42,3997,2301,576,600,651
8078,CA-2016-106187,RF-19345,OFF-BI-10004519,30344.0,2016-06-23,2016-06-29,165.98,3997,2301,576,600,904
8079,CA-2016-106187,RF-19345,TEC-AC-10001590,30344.0,2016-06-23,2016-06-29,75.0,3997,2301,576,600,1388
8080,US-2017-164945,CA-12055,OFF-BI-10001524,10009.0,2017-11-22,2017-11-27,134.272,3998,1523,403,30,303
8081,CA-2016-150714,KH-16690,OFF-LA-10001474,97477.0,2016-10-26,2016-11-01,146.544,3999,2302,121,331,942
8082,CA-2016-150714,KH-16690,OFF-PA-10001497,97477.0,2016-10-26,2016-11-01,131.904,3999,2302,121,331,1798
8083,CA-2016-150714,KH-16690,OFF-AP-10003287,97477.0,2016-10-26,2016-11-01,203.88,3999,2302,121,331,548
8084,CA-2016-150714,KH-16690,OFF-BI-10002982,97477.0,2016-10-26,2016-11-01,14.301,3999,2302,121,331,1295
8085,CA-2016-150714,KH-16690,OFF-ST-10001809,97477.0,2016-10-26,2016-11-01,718.64,3999,2302,121,331,438
8086,CA-2017-105753,LC-16960,FUR-FU-10000246,22204.0,2017-10-20,2017-10-26,61.1,4000,2256,785,102,393
8087,CA-2018-120894,JL-15130,OFF-AP-10000252,28403.0,2018-04-28,2018-05-02,28.08,4001,1798,692,125,1279
8088,CA-2017-106621,DM-12955,OFF-AR-10002375,85364.0,2017-09-29,2017-10-01,10.496,4002,1065,679,512,843
8089,CA-2016-107020,MV-18190,OFF-BI-10003719,92404.0,2016-07-10,2016-07-14,39.92,4003,1393,161,343,697
8090,US-2016-117492,NS-18640,OFF-AP-10001492,21215.0,2016-08-07,2016-08-09,77.58,4004,2436,375,309,23
8091,CA-2015-101392,AS-10630,OFF-ST-10000532,98103.0,2015-12-07,2015-12-13,269.36,4005,752,358,6,1444
8092,CA-2016-127502,MT-17815,OFF-LA-10001613,94110.0,2016-12-10,2016-12-14,5.76,4006,2369,364,95,751
8093,CA-2018-143658,SR-20425,OFF-AR-10002818,10035.0,2018-11-08,2018-11-13,109.9,4007,2305,677,371,949
8094,CA-2018-133046,DK-13375,FUR-FU-10001940,98115.0,2018-07-27,2018-08-01,23.88,4008,918,590,61,746
8095,CA-2018-133046,DK-13375,OFF-PA-10003883,98115.0,2018-07-27,2018-08-01,26.2,4008,918,590,61,1266
8096,CA-2018-133046,DK-13375,OFF-PA-10002787,98115.0,2018-07-27,2018-08-01,12.96,4008,918,590,61,1304
8097,CA-2018-133046,DK-13375,TEC-AC-10000991,98115.0,2018-07-27,2018-08-01,234.95,4008,918,590,61,440
8098,CA-2018-122798,SV-20935,OFF-ST-10003058,87105.0,2018-12-28,2019-01-01,118.25,4009,2222,604,384,395
8099,CA-2018-122798,SV-20935,OFF-PA-10004239,87105.0,2018-12-28,2019-01-01,4.28,4009,2222,604,384,1453
8100,CA-2017-169663,RH-19510,TEC-AC-10003038,90045.0,2017-03-10,2017-03-13,26.85,4010,470,564,63,1054
8101,CA-2017-169663,RH-19510,TEC-MA-10000984,90045.0,2017-03-10,2017-03-13,3357.6,4010,470,564,63,1865
8102,CA-2016-149846,SB-20185,OFF-LA-10004484,90045.0,2016-05-22,2016-05-26,8.26,4011,2306,767,63,623
8103,CA-2016-149846,SB-20185,TEC-MA-10004002,90045.0,2016-05-22,2016-05-26,2973.32,4011,2306,767,63,674
8104,CA-2016-149846,SB-20185,OFF-ST-10002406,90045.0,2016-05-22,2016-05-26,104.79,4011,2306,767,63,330
8105,CA-2016-149846,SB-20185,TEC-PH-10003645,90045.0,2016-05-22,2016-05-26,775.728,4011,2306,767,63,299
8106,CA-2018-159149,CR-12820,FUR-BO-10001601,77041.0,2018-02-17,2018-02-19,89.0664,4012,2307,737,17,422
8107,CA-2018-159149,CR-12820,OFF-AR-10000937,77041.0,2018-02-17,2018-02-19,175.44,4012,2307,737,17,1866
8108,CA-2018-159149,CR-12820,TEC-PH-10000038,77041.0,2018-02-17,2018-02-19,438.336,4012,2307,737,17,1086
8109,US-2018-167570,EG-13900,FUR-CH-10003396,19140.0,2018-12-08,2018-12-15,215.544,4013,1329,284,12,392
8110,CA-2018-160122,RD-19930,OFF-EN-10002592,60623.0,2018-11-18,2018-11-23,55.584,4014,2280,710,37,1790
8111,CA-2018-160122,RD-19930,FUR-CH-10000422,60623.0,2018-11-18,2018-11-23,127.386,4014,2280,710,37,1475
8112,CA-2017-130393,JM-15865,FUR-CH-10002647,76903.0,2017-12-01,2017-12-03,248.43,4015,2308,623,363,479
8113,CA-2017-130393,JM-15865,OFF-AP-10004859,76903.0,2017-12-01,2017-12-03,11.648,4015,2308,623,363,946
8114,CA-2017-130393,JM-15865,FUR-CH-10004477,76903.0,2017-12-01,2017-12-03,85.246,4015,2308,623,363,214
8115,CA-2018-144820,LW-16825,OFF-AR-10004817,77506.0,2018-10-03,2018-10-07,20.64,4016,2309,430,90,931
8116,CA-2018-101014,RW-19540,FUR-FU-10003374,90049.0,2018-08-29,2018-09-04,148.02,4017,1695,460,14,1850
8117,CA-2018-105543,BG-11695,OFF-ST-10003123,67846.0,2018-11-24,2018-11-24,33.29,4018,2310,411,592,1305
8118,US-2018-113201,TT-21220,OFF-PA-10000675,90045.0,2018-06-30,2018-07-05,204.95,4019,2235,628,63,1138
8119,US-2018-106551,EB-13930,FUR-CH-10004997,60653.0,2018-07-22,2018-07-27,526.344,4020,2275,519,156,504
8120,CA-2017-116722,LP-17080,FUR-FU-10001934,94110.0,2017-11-11,2017-11-16,41.96,4021,934,222,95,108
8121,CA-2017-116722,LP-17080,FUR-CH-10004997,94110.0,2017-11-11,2017-11-16,451.152,4021,934,222,95,504
8122,CA-2017-116722,LP-17080,OFF-BI-10001890,94110.0,2017-11-11,2017-11-16,31.504,4021,934,222,95,177
8123,CA-2015-138128,FP-14320,OFF-EN-10002500,19134.0,2015-12-09,2015-12-15,30.672,4022,1012,225,64,119
8124,CA-2015-138128,FP-14320,TEC-CO-10001766,19134.0,2015-12-09,2015-12-15,1079.976,4022,1012,225,64,1088
8125,US-2018-150070,JA-15970,FUR-CH-10004860,95351.0,2018-09-07,2018-09-12,161.568,4023,1868,351,591,213
8126,CA-2016-137064,TS-21655,OFF-BI-10002049,77070.0,2016-02-06,2016-02-13,2.934,4024,333,773,33,773
8127,CA-2016-137064,TS-21655,TEC-AC-10003499,77070.0,2016-02-06,2016-02-13,18.528,4024,333,773,33,104
8128,CA-2016-137064,TS-21655,OFF-ST-10003470,77070.0,2016-02-06,2016-02-13,670.752,4024,333,773,33,1379
8129,CA-2018-157350,DP-13000,FUR-FU-10000222,60610.0,2018-08-26,2018-09-01,64.96,4025,1750,25,27,602
8130,CA-2015-127866,JD-15895,TEC-AC-10000023,92503.0,2015-07-20,2015-07-23,41.94,4026,2459,64,216,925
8131,CA-2015-127866,JD-15895,OFF-PA-10003971,92503.0,2015-07-20,2015-07-23,11.96,4026,2459,64,216,1310
8132,CA-2015-127866,JD-15895,OFF-AR-10003481,92503.0,2015-07-20,2015-07-23,13.12,4026,2459,64,216,1637
8133,CA-2015-127866,JD-15895,OFF-ST-10001490,92503.0,2015-07-20,2015-07-23,535.41,4026,2459,64,216,523
8134,CA-2016-131352,GH-14485,FUR-FU-10003708,75081.0,2016-10-08,2016-10-13,72.78,4027,1011,17,177,72
8135,CA-2016-121776,RD-19585,OFF-PA-10001970,90008.0,2016-02-16,2016-02-21,36.84,4028,2232,362,142,368
