order_key,Order ID,Order Date
2279,US-2018-169502,2018-08-28
2280,CA-2016-146948,2016-07-16
2281,US-2016-113327,2016-05-26
2282,CA-2016-135020,2016-05-28
2283,US-2018-141852,2018-11-09
2284,CA-2017-109407,2017-01-24
2285,US-2017-165953,2017-12-31
2286,CA-2017-144540,2017-09-05
2287,CA-2016-159863,2016-09-04
2288,CA-2016-117800,2016-09-21
2289,CA-2018-145219,2018-12-24
2290,CA-2016-161214,2016-10-05
2291,CA-2018-147228,2018-09-09
2292,CA-2017-101336,2017-11-13
2293,US-2016-126235,2016-10-15
2294,CA-2018-168396,2018-08-03
2295,CA-2016-130456,2016-08-21
2296,CA-2018-116288,2018-03-12
2297,CA-2018-168228,2018-04-27
2298,CA-2017-102162,2017-09-11
2299,CA-2018-130141,2018-10-22
2300,CA-2016-147501,2016-08-02
2301,CA-2017-143910,2017-08-12
2302,CA-2015-146885,2015-05-30
2303,CA-2017-139556,2017-04-26
2304,CA-2018-129357,2018-05-14
2305,CA-2018-150987,2018-04-08
2306,CA-2018-132647,2018-02-17
2307,CA-2018-159107,2018-06-24
2308,CA-2015-160738,2015-05-05
2309,CA-2016-112130,2016-05-03
2310,CA-2017-111409,2017-09-18
2311,CA-2017-116232,2017-09-22
2312,CA-2017-116547,2017-01-10
2313,US-2018-133200,2018-05-06
2314,CA-2017-133550,2017-07-31
2315,CA-2018-139416,2018-03-27
2316,CA-2015-114510,2015-03-14
2317,CA-2017-169215,2017-07-14
2318,CA-2017-127698,2017-12-01
2319,CA-2017-159912,2017-08-29
2320,CA-2017-101987,2017-06-24
2321,US-2018-154851,2018-03-30
2322,CA-2015-138681,2015-12-20
2323,US-2016-138121,2016-12-17
2324,CA-2018-140298,2018-05-11
2325,CA-2017-166240,2017-06-24
2326,CA-2017-158435,2017-05-17
2327,CA-2018-138149,2018-06-29
2328,CA-2015-112403,2015-03-31
2329,CA-2015-108273,2015-12-16
2330,CA-2018-121643,2018-05-18
2331,US-2016-122910,2016-05-12
2332,CA-2018-143126,2018-12-03
2333,CA-2016-129042,2016-12-12
2334,CA-2016-109736,2016-10-10
2335,CA-2016-142601,2016-04-18
2336,CA-2015-106229,2015-06-07
2337,US-2018-135230,2018-09-01
2338,CA-2017-159653,2017-05-22
2339,CA-2017-131968,2017-11-11
2340,CA-2015-119151,2015-11-25
2341,CA-2015-123323,2015-11-07
2342,CA-2017-124681,2017-07-18
2343,US-2016-103996,2016-03-29
2344,CA-2017-120530,2017-04-07
2345,CA-2016-155054,2016-06-13
2346,CA-2016-105725,2016-02-18
2347,CA-2018-164364,2018-11-12
2348,CA-2018-168123,2018-03-05
2349,CA-2017-120005,2017-03-03
2350,CA-2017-123526,2017-12-24
2351,CA-2017-127649,2017-10-07
2352,CA-2017-159989,2017-12-09
2353,CA-2018-103499,2018-11-20
2354,US-2016-167220,2016-12-12
2355,CA-2018-126354,2018-02-03
2356,CA-2018-169817,2018-09-21
2357,US-2018-144582,2018-04-30
2358,CA-2015-121573,2015-11-03
2359,CA-2017-117660,2017-12-30
2360,CA-2015-112851,2015-09-17
2361,CA-2018-123701,2018-11-24
2362,CA-2016-118227,2016-04-24
2363,CA-2016-123155,2016-03-09
2364,CA-2018-158883,2018-06-02
2365,US-2017-114888,2017-09-19
2366,US-2015-167262,2015-10-31
2367,CA-2018-119746,2018-11-23
2368,CA-2018-108091,2018-11-16
2369,CA-2017-101630,2017-02-19
2370,CA-2018-132346,2018-11-07
2371,CA-2015-150301,2015-07-08
2372,CA-2015-159310,2015-11-07
2373,US-2018-147984,2018-01-28
2374,CA-2016-104346,2016-12-11
2375,US-2016-141684,2016-06-29
2376,CA-2016-144722,2016-03-16
2377,CA-2016-120516,2016-08-13
2378,US-2017-148901,2017-05-14
2379,CA-2018-136364,2018-07-13
2380,CA-2016-137708,2016-11-22
2381,CA-2015-149055,2015-11-23
2382,CA-2016-151589,2016-12-27
2383,CA-2017-121370,2017-11-14
2384,CA-2017-111696,2017-05-08
2385,CA-2015-139598,2015-12-26
2386,CA-2018-117436,2018-06-08
2387,CA-2016-140025,2016-04-07
2388,CA-2017-134222,2017-07-10
2389,CA-2017-140018,2017-11-21
2390,US-2018-136707,2018-11-12
2391,CA-2015-152562,2015-11-01
2392,CA-2017-152408,2017-05-15
2393,CA-2015-120278,2015-11-07
2394,CA-2018-167661,2018-10-05
2395,CA-2018-106831,2018-06-01
2396,CA-2018-154123,2018-11-20
2397,CA-2017-136049,2017-12-23
2398,CA-2018-118402,2018-09-29
2399,US-2017-139388,2017-11-07
2400,US-2015-128685,2015-04-04
2401,CA-2016-124044,2016-07-23
2402,CA-2015-164469,2015-06-25
2403,CA-2015-107818,2015-09-08
2404,CA-2015-113320,2015-12-12
2405,CA-2016-137526,2016-01-13
2406,CA-2018-136063,2018-12-15
2407,CA-2017-101546,2017-12-18
2408,CA-2015-138940,2015-04-11
2409,CA-2017-125164,2017-11-10
2410,CA-2018-163531,2018-06-26
2411,CA-2018-122490,2018-11-13
2412,CA-2018-131366,2018-11-24
2413,CA-2018-164042,2018-05-23
2414,CA-2015-132864,2015-12-02
2415,US-2015-155817,2015-10-03
2416,US-2017-131891,2017-07-29
2417,CA-2018-143567,2018-11-02
2418,CA-2018-104080,2018-03-08
2419,CA-2015-151379,2015-12-16
2420,CA-2017-163167,2017-11-28
2421,CA-2017-135776,2017-12-23
2422,US-2015-122021,2015-10-15
2423,CA-2017-130484,2017-08-22
2424,CA-2018-120936,2018-12-17
2425,CA-2018-110884,2018-03-07
2426,US-2015-161613,2015-12-01
2427,US-2015-146353,2015-10-14
2428,CA-2015-133809,2015-11-18
2429,CA-2018-127306,2018-01-14
2430,CA-2016-161830,2016-09-24
2431,CA-2018-163125,2018-10-09
2432,CA-2017-160304,2017-01-02
2433,CA-2018-101728,2018-08-19
2434,CA-2018-114055,2018-12-25
2435,CA-2018-126438,2018-09-10
2436,CA-2018-117653,2018-10-19
2437,CA-2018-143245,2018-12-01
2438,US-2015-138828,2015-09-02
2439,CA-2018-143651,2018-03-25
2440,CA-2016-106978,2016-09-28
2441,CA-2016-155124,2016-03-15
2442,CA-2018-150931,2018-01-06
2443,CA-2015-157147,2015-01-13
2444,CA-2016-156482,2016-02-06
2445,CA-2018-106782,2018-12-21
2446,CA-2017-151372,2017-09-05
2447,CA-2015-102085,2015-10-04
2448,CA-2018-107125,2018-11-27
2449,CA-2017-125815,2017-10-28
2450,CA-2016-144190,2016-06-09
2451,CA-2018-117926,2018-12-08
2452,CA-2016-153906,2016-03-16
2453,CA-2015-160262,2015-06-09
2454,CA-2016-127607,2016-03-20
2455,CA-2017-166226,2017-11-18
2456,CA-2015-156587,2015-03-07
2457,CA-2017-141180,2017-05-15
2458,CA-2016-109708,2016-05-25
2459,CA-2016-122406,2016-08-02
2460,US-2017-153815,2017-11-06
2461,CA-2017-164896,2017-11-07
2462,CA-2016-142202,2016-09-18
2463,CA-2016-165050,2016-12-07
2464,US-2017-131114,2017-12-09
2465,CA-2015-160066,2015-11-16
2466,CA-2017-109925,2017-11-06
2467,CA-2016-160696,2016-09-06
2468,CA-2015-125171,2015-09-03
2469,CA-2017-149279,2017-04-24
2470,CA-2018-107321,2018-08-31
2471,US-2018-122714,2018-12-07
2472,CA-2016-153038,2016-12-18
2473,CA-2015-132227,2015-11-04
2474,CA-2018-155824,2018-03-10
2475,CA-2017-129238,2017-01-31
2476,CA-2018-159688,2018-05-07
2477,CA-2017-136126,2017-05-24
2478,CA-2017-155033,2017-10-07
2479,CA-2015-156006,2015-04-30
2480,CA-2016-158659,2016-11-10
2481,CA-2016-169796,2016-11-09
2482,CA-2016-102876,2016-09-07
2483,US-2018-139647,2018-05-11
2484,US-2018-160465,2018-07-21
2485,CA-2015-153850,2015-11-24
2486,CA-2015-127558,2015-11-15
2487,CA-2018-136511,2018-03-23
2488,CA-2017-133795,2017-12-18
2489,US-2018-130953,2018-07-29
2490,CA-2015-151792,2015-09-02
2491,CA-2018-139304,2018-01-29
2492,CA-2017-155166,2017-12-26
2493,CA-2016-103954,2016-08-09
2494,CA-2015-169803,2015-04-06
2495,CA-2018-141719,2018-11-17
2496,CA-2016-136469,2016-07-11
2497,CA-2017-158694,2017-11-10
2498,US-2015-104759,2015-03-31
2499,CA-2016-150511,2016-09-18
2500,CA-2016-134922,2016-11-07
2501,US-2018-120607,2018-05-19
2502,CA-2016-141243,2016-01-03
2503,CA-2016-162166,2016-09-08
2504,CA-2017-120796,2017-04-03
2505,CA-2017-109722,2017-12-05
2506,CA-2016-136798,2016-05-08
2507,CA-2018-122196,2018-09-22
2508,CA-2018-142090,2018-11-30
2509,CA-2018-160934,2018-01-15
2510,CA-2015-124478,2015-08-08
2511,CA-2016-145485,2016-11-05
2512,CA-2018-151071,2018-04-25
2513,CA-2015-134572,2015-04-20
2514,CA-2018-143217,2018-11-11
2515,US-2018-133312,2018-11-25
2516,US-2016-137533,2016-12-18
2517,CA-2017-155138,2017-09-08
2518,CA-2017-108350,2017-06-06
2519,CA-2016-144302,2016-06-19
2520,CA-2016-109001,2016-03-05
2521,CA-2018-132738,2018-08-04
2522,CA-2018-156720,2018-12-30
2523,CA-2016-119102,2016-05-23
2524,US-2015-140452,2015-12-06
2525,CA-2016-141936,2016-08-07
2526,CA-2015-158442,2015-03-17
2527,CA-2016-167374,2016-03-26
2528,CA-2015-116568,2015-12-14
2529,CA-2016-147102,2016-09-19
2530,CA-2018-132213,2018-04-25
2531,CA-2015-138450,2015-10-18
2532,CA-2016-153073,2016-11-13
2533,CA-2017-147970,2017-01-31
2534,CA-2017-150658,2017-11-17
2535,CA-2018-125640,2018-07-25
2536,CA-2018-154137,2018-11-11
2537,CA-2016-127173,2016-09-26
2538,CA-2015-149538,2015-04-04
2539,CA-2015-160766,2015-09-14
2540,CA-2018-146626,2018-12-29
2541,CA-2016-123330,2016-06-21
2542,CA-2018-155607,2018-11-26
2543,CA-2017-151323,2017-10-23
2544,CA-2016-146696,2016-12-14
2545,CA-2017-128972,2017-11-13
2546,CA-2018-128335,2018-09-29
2547,CA-2016-154886,2016-11-08
2548,CA-2017-111213,2017-04-01
2549,CA-2018-161333,2018-02-02
2550,CA-2018-128734,2018-12-24
2551,CA-2015-141796,2015-06-21
2552,CA-2018-125101,2018-03-06
2553,CA-2018-169929,2018-09-25
2554,US-2015-121566,2015-06-30
2555,US-2016-124219,2016-08-07
2556,CA-2018-163006,2018-06-30
2557,CA-2016-156146,2016-10-26
2558,CA-2015-111192,2015-07-30
2559,CA-2017-115378,2017-11-18
2560,CA-2016-161627,2016-07-06
2561,CA-2015-121006,2015-11-10
2562,CA-2017-122903,2017-05-27
2563,CA-2016-107741,2016-03-08
2564,CA-2018-106432,2018-10-19
2565,CA-2017-148908,2017-11-05
2566,CA-2017-123015,2017-12-26
2567,US-2016-120502,2016-04-13
2568,CA-2018-108749,2018-09-12
2569,CA-2018-163335,2018-09-24
2570,CA-2016-134719,2016-10-10
2571,US-2016-154389,2016-11-27
2572,CA-2016-115567,2016-09-13
2573,US-2018-136679,2018-11-14
2574,US-2018-141943,2018-05-05
2575,CA-2015-101560,2015-11-28
2576,CA-2015-159709,2015-05-10
2577,CA-2017-103982,2017-03-03
2578,CA-2016-142454,2016-08-15
2579,CA-2016-102016,2016-09-12
2580,CA-2016-156755,2016-01-12
2581,CA-2016-130876,2016-05-12
2582,CA-2017-145898,2017-09-26
2583,US-2018-159562,2018-09-09
2584,CA-2018-134635,2018-04-15
2585,CA-2018-167080,2018-06-10
2586,CA-2018-145653,2018-09-01
2587,CA-2015-140487,2015-06-14
2588,CA-2018-117401,2018-05-18
2589,US-2018-109582,2018-09-12
2590,CA-2017-119865,2017-06-21
2591,US-2015-147648,2015-11-26
2592,CA-2018-124436,2018-03-19
2593,CA-2015-115084,2015-10-18
2594,CA-2018-131037,2018-08-22
2595,CA-2017-111143,2017-11-19
2596,CA-2015-166744,2015-09-20
2597,CA-2017-116561,2017-09-11
2598,CA-2017-110730,2017-09-23
2599,CA-2018-146367,2018-08-04
2600,CA-2017-149454,2017-07-25
2601,CA-2017-156265,2017-08-02
2602,US-2016-168914,2016-05-21
2603,US-2018-110989,2018-11-03
2604,CA-2016-106215,2016-04-16
2605,US-2017-169369,2017-12-12
2606,CA-2016-132318,2016-10-30
2607,US-2015-131982,2015-03-07
2608,CA-2016-125185,2016-03-05
2609,CA-2017-130078,2017-08-08
2610,US-2018-114034,2018-01-03
2611,US-2018-115595,2018-10-09
2612,CA-2018-158722,2018-10-20
2613,CA-2015-105165,2015-09-07
2614,CA-2018-147452,2018-09-30
2615,US-2018-114657,2018-11-16
2616,CA-2018-144484,2018-09-11
2617,CA-2018-125913,2018-01-16
2618,US-2017-158309,2017-11-26
2619,CA-2016-162887,2016-11-07
2620,CA-2018-147333,2018-12-14
2621,CA-2015-113859,2015-09-13
2622,CA-2015-159681,2015-12-07
2623,US-2018-104094,2018-09-07
2624,CA-2018-152709,2018-10-07
2625,CA-2016-105158,2016-09-05
2626,CA-2015-133424,2015-03-30
2627,CA-2018-105991,2018-05-05
2628,US-2018-136784,2018-04-30
2629,CA-2015-146283,2015-09-08
2630,CA-2018-151218,2018-06-20
2631,CA-2016-111073,2016-12-26
2632,CA-2018-144883,2018-08-15
2633,CA-2018-142174,2018-03-04
2634,CA-2018-108791,2018-07-27
2635,CA-2017-106656,2017-09-23
2636,CA-2017-113831,2017-05-30
2637,US-2015-139500,2015-11-16
2638,US-2015-166310,2015-09-21
2639,US-2017-168410,2017-02-21
2640,CA-2018-131254,2018-11-19
2641,CA-2017-123414,2017-08-21
2642,CA-2018-137876,2018-04-30
2643,CA-2017-154060,2017-05-02
2644,US-2018-162558,2018-10-02
2645,CA-2018-134439,2018-09-18
2646,CA-2016-119508,2016-12-04
2647,CA-2016-152681,2016-01-17
2648,CA-2015-130813,2015-01-06
2649,CA-2016-120320,2016-03-05
2650,CA-2017-111941,2017-12-25
2651,CA-2017-123120,2017-09-04
2652,CA-2015-103331,2015-08-26
2653,CA-2016-169278,2016-05-21
2654,CA-2018-111577,2018-10-16
2655,CA-2016-146486,2016-11-09
2656,US-2015-168501,2015-11-21
2657,CA-2016-112053,2016-10-11
2658,CA-2018-108539,2018-03-21
2659,CA-2016-149811,2016-01-04
2660,US-2018-103814,2018-12-09
2661,CA-2017-123932,2017-09-06
2662,US-2017-101616,2017-09-03
2663,CA-2015-113768,2015-05-13
2664,CA-2017-138037,2017-09-29
2665,CA-2015-150490,2015-08-05
2666,US-2018-126060,2018-04-14
2667,CA-2018-100951,2018-06-09
2668,CA-2017-122017,2017-12-29
2669,CA-2015-123477,2015-01-18
2670,CA-2017-107790,2017-11-20
2671,CA-2018-158071,2018-06-10
2672,CA-2018-147403,2018-09-10
2673,US-2018-136721,2018-04-08
2674,CA-2016-118738,2016-10-24
2675,CA-2018-134152,2018-05-27
2676,CA-2015-125542,2015-12-05
2677,CA-2017-136021,2017-08-14
2678,CA-2017-149195,2017-09-05
2679,CA-2018-161410,2018-06-26
2680,CA-2018-152786,2018-03-12
2681,CA-2018-164707,2018-02-18
2682,CA-2018-163874,2018-11-10
2683,US-2015-123183,2015-11-19
2684,CA-2015-104829,2015-11-18
2685,US-2017-147340,2017-09-24
2686,CA-2017-145492,2017-11-20
2687,CA-2017-163202,2017-09-27
2688,CA-2017-117681,2017-04-09
2689,CA-2018-132262,2018-09-21
2690,CA-2018-123043,2018-08-24
2691,US-2017-143280,2017-02-22
2692,CA-2018-108854,2018-12-08
2693,CA-2018-166856,2018-09-18
2694,CA-2017-153157,2017-09-11
2695,US-2018-125647,2018-09-23
2696,CA-2015-132542,2015-10-06
2697,CA-2016-110877,2016-10-23
2698,US-2017-151827,2017-03-31
2699,US-2017-163258,2017-12-29
2700,CA-2018-103009,2018-11-03
2701,US-2018-120649,2018-01-20
2702,CA-2017-153598,2017-12-03
2703,US-2017-108497,2017-06-14
2704,CA-2017-113096,2017-09-02
2705,CA-2015-136861,2015-09-05
2706,CA-2018-117422,2018-10-21
2707,CA-2018-129707,2018-04-25
2708,CA-2016-160171,2016-10-19
2709,CA-2015-103317,2015-07-05
2710,CA-2017-167115,2017-04-04
2711,US-2018-153633,2018-11-13
2712,CA-2018-155929,2018-09-09
2713,CA-2016-148712,2016-04-17
2714,CA-2017-128307,2017-07-25
2715,US-2017-127425,2017-08-26
2716,US-2015-119081,2015-09-12
2717,CA-2017-140613,2017-07-22
2718,US-2018-108700,2018-05-19
2719,CA-2018-160962,2018-04-28
2720,CA-2018-130631,2018-12-29
2721,CA-2018-116680,2018-09-04
2722,US-2015-107405,2015-03-21
2723,CA-2018-101574,2018-09-28
2724,CA-2015-146591,2015-01-19
2725,CA-2015-107706,2015-02-14
2726,CA-2017-122448,2017-06-09
2727,CA-2015-132451,2015-09-26
2728,CA-2017-158547,2017-05-30
2729,CA-2018-116946,2018-12-19
2730,CA-2018-121741,2018-12-26
2731,CA-2018-169691,2018-06-15
2732,CA-2017-121356,2017-11-20
2733,CA-2015-101770,2015-03-31
2734,CA-2018-105487,2018-10-08
2735,CA-2018-148999,2018-01-30
2736,CA-2015-107573,2015-12-12
2737,CA-2016-156608,2016-10-24
2738,CA-2018-134495,2018-04-01
2739,CA-2018-164098,2018-01-26
2740,CA-2015-105249,2015-11-28
2741,CA-2016-113523,2016-09-04
2742,CA-2018-117821,2018-06-12
2743,CA-2018-164378,2018-07-15
2744,CA-2018-127782,2018-11-02
2745,US-2017-162026,2017-10-08
2746,CA-2017-150000,2017-04-08
2747,CA-2016-168529,2016-10-08
2748,US-2018-152569,2018-05-15
2749,US-2015-137680,2015-02-24
2750,CA-2016-103177,2016-05-30
2751,US-2017-138408,2017-11-18
2752,CA-2018-117667,2018-12-04
2753,CA-2017-110982,2017-06-05
2754,CA-2017-147123,2017-12-10
2755,CA-2018-154501,2018-04-30
2756,CA-2018-166933,2018-04-24
2757,CA-2016-142055,2016-05-08
2758,CA-2016-137106,2016-03-31
2759,CA-2018-136609,2018-08-06
2760,CA-2018-160885,2018-12-02
2761,US-2017-167472,2017-06-06
2762,CA-2016-120551,2016-04-13
2763,US-2018-150595,2018-05-22
2764,CA-2017-134936,2017-12-19
2765,CA-2018-102967,2018-09-22
2766,CA-2018-151008,2018-09-07
2767,CA-2015-159800,2015-11-28
2768,US-2015-159618,2015-11-12
2769,CA-2018-116113,2018-10-02
2770,CA-2016-125066,2016-12-14
2771,US-2016-114741,2016-12-06
2772,CA-2018-133263,2018-03-31
2773,CA-2018-157966,2018-03-13
2774,CA-2015-151162,2015-12-05
2775,CA-2017-136686,2017-12-12
2776,CA-2018-137498,2018-09-09
2777,CA-2018-163818,2018-10-04
2778,CA-2017-161158,2017-05-09
2779,CA-2015-116673,2015-12-15
2780,CA-2018-105333,2018-11-30
2781,CA-2016-149993,2016-03-19
2782,CA-2015-168158,2015-07-19
2783,CA-2017-115224,2017-12-08
2784,CA-2015-164742,2015-10-13
2785,US-2018-108014,2018-11-19
2786,CA-2018-160325,2018-09-24
2787,CA-2016-159779,2016-09-25
2788,CA-2018-151176,2018-02-13
2789,CA-2015-108903,2015-10-03
2790,CA-2017-117919,2017-08-27
2791,CA-2016-142475,2016-12-03
2792,CA-2017-134516,2017-09-20
2793,CA-2018-105193,2018-03-25
2794,CA-2016-168634,2016-12-06
2795,CA-2018-117198,2018-08-31
2796,CA-2016-145828,2016-10-05
2797,CA-2018-121027,2018-08-18
2798,CA-2017-147431,2017-02-02
2799,CA-2017-158001,2017-08-23
2800,CA-2018-125745,2018-06-30
2801,CA-2016-101154,2016-09-18
2802,US-2017-124163,2017-09-25
2803,CA-2017-121748,2017-10-24
2804,CA-2015-126683,2015-09-29
2805,CA-2018-148810,2018-06-26
2806,US-2017-146066,2017-08-21
2807,CA-2015-127614,2015-02-11
2808,CA-2017-101742,2017-09-23
2809,CA-2016-134943,2016-12-05
2810,CA-2018-123022,2018-09-03
2811,CA-2018-113208,2018-03-26
2812,CA-2015-154893,2015-12-21
2813,CA-2015-147900,2015-09-23
2814,CA-2018-106355,2018-04-02
2815,CA-2017-127985,2017-04-01
2816,CA-2016-166604,2016-05-15
2817,CA-2018-120719,2018-03-23
2818,CA-2018-127117,2018-04-14
2819,CA-2016-104241,2016-01-04
2820,CA-2018-168179,2018-11-02
2821,CA-2018-142342,2018-07-17
2822,CA-2018-109099,2018-10-06
2823,US-2015-134187,2015-11-04
2824,CA-2017-145261,2017-12-18
2825,CA-2017-108875,2017-09-24
2826,CA-2017-141957,2017-07-21
2827,CA-2017-142405,2017-06-11
2828,CA-2016-141012,2016-06-09
2829,CA-2018-127922,2018-10-27
2830,CA-2017-146318,2017-01-22
2831,CA-2015-135993,2015-05-28
2832,CA-2015-126802,2015-12-29
2833,CA-2017-143924,2017-07-28
2834,CA-2017-141551,2017-09-24
2835,CA-2015-164315,2015-04-02
2836,CA-2016-131072,2016-11-05
2837,CA-2015-131541,2015-07-28
2838,CA-2016-119550,2016-12-26
2839,US-2016-138093,2016-12-10
2840,CA-2017-126165,2017-05-05
2841,CA-2018-126123,2018-10-14
2842,CA-2017-143441,2017-11-05
2843,CA-2018-148320,2018-11-03
2844,CA-2017-125661,2017-11-24
2845,US-2015-123519,2015-12-14
2846,CA-2015-155593,2015-11-03
2847,CA-2018-136000,2018-09-22
2848,US-2016-160857,2016-05-08
2849,CA-2018-115805,2018-07-31
2850,US-2015-143707,2015-03-01
2851,CA-2018-116939,2018-09-25
2852,CA-2016-124107,2016-10-09
2853,CA-2018-126550,2018-03-29
2854,CA-2016-138674,2016-11-14
2855,CA-2017-165820,2017-09-26
2856,CA-2015-103191,2015-09-22
2857,CA-2016-103933,2016-09-25
2858,CA-2016-110548,2016-05-04
2859,CA-2018-117324,2018-12-08
2860,CA-2018-143574,2018-06-29
2861,CA-2015-111773,2015-06-29
2862,CA-2015-148614,2015-01-20
2863,CA-2017-156139,2017-12-31
2864,US-2018-147886,2018-03-28
2865,CA-2017-113733,2017-12-08
2866,CA-2018-104913,2018-11-18
2867,CA-2015-145800,2015-05-30
2868,CA-2017-125850,2017-01-22
2869,CA-2017-118514,2017-02-03
2870,CA-2016-150749,2016-03-29
2871,CA-2015-163748,2015-10-14
2872,CA-2016-119634,2016-08-11
2873,CA-2016-149300,2016-11-22
2874,US-2017-111528,2017-12-30
2875,CA-2018-158169,2018-08-12
2876,CA-2016-162047,2016-11-03
2877,CA-2016-117772,2016-09-10
2878,US-2015-126340,2015-11-08
2879,CA-2017-149685,2017-10-08
2880,CA-2018-126396,2018-09-08
2881,CA-2016-154900,2016-02-25
2882,CA-2016-103835,2016-09-24
2883,CA-2016-158939,2016-11-26
2884,CA-2017-117408,2017-08-31
2885,CA-2017-142398,2017-04-12
2886,CA-2017-105277,2017-12-04
2887,CA-2017-112060,2017-12-04
2888,CA-2015-105270,2015-11-11
2889,US-2016-159513,2016-04-02
2890,CA-2016-155586,2016-12-12
2891,CA-2018-141117,2018-10-02
2892,CA-2018-115070,2018-04-10
2893,CA-2018-140186,2018-09-29
2894,CA-2015-124856,2015-09-29
2895,CA-2015-166716,2015-08-20
2896,CA-2015-123225,2015-07-11
2897,CA-2016-163440,2016-03-22
2898,US-2018-106796,2018-05-12
2899,CA-2018-113873,2018-11-13
2900,CA-2017-149783,2017-09-04
2901,CA-2017-125017,2017-02-06
2902,US-2016-163279,2016-03-22
2903,CA-2016-150196,2016-07-02
2904,US-2016-106495,2016-06-15
2905,CA-2015-124730,2015-11-26
2906,CA-2018-117632,2018-05-12
2907,CA-2015-115056,2015-05-02
2908,CA-2018-161067,2018-09-03
2909,CA-2017-122063,2017-12-03
2910,CA-2016-111206,2016-07-18
2911,CA-2017-142895,2017-07-21
2912,CA-2016-101868,2016-06-09
2913,CA-2018-133207,2018-11-27
2914,CA-2016-132948,2016-03-27
2915,CA-2016-134992,2016-09-22
2916,CA-2016-126725,2016-11-17
2917,CA-2016-121783,2016-11-10
2918,US-2015-138835,2015-09-10
2919,CA-2016-112214,2016-08-05
2920,US-2018-153255,2018-09-03
2921,CA-2016-108119,2016-11-01
2922,CA-2016-157434,2016-04-29
2923,CA-2017-101525,2017-05-01
2924,US-2015-117968,2015-08-05
2925,CA-2017-158211,2017-01-04
2926,CA-2017-152247,2017-11-07
2927,CA-2017-128223,2017-06-14
2928,CA-2017-154235,2017-09-24
2929,CA-2018-129910,2018-03-30
2930,CA-2018-133095,2018-06-04
2931,CA-2016-130554,2016-04-07
2932,CA-2015-152443,2015-05-21
2933,CA-2017-133319,2017-09-05
2934,CA-2017-133935,2017-09-18
2935,CA-2017-136301,2017-03-13
2936,US-2015-109456,2015-10-16
2937,CA-2018-151596,2018-10-08
2938,CA-2016-147879,2016-05-07
2939,CA-2017-166625,2017-04-14
2940,CA-2017-146157,2017-11-21
2941,CA-2018-159954,2018-09-10
2942,CA-2018-100825,2018-09-09
2943,CA-2015-168305,2015-11-01
2944,CA-2017-167682,2017-04-03
2945,CA-2018-108000,2018-01-12
2946,CA-2016-146465,2016-11-20
2947,CA-2017-159639,2017-11-27
2948,US-2018-153948,2018-11-06
2949,US-2017-113985,2017-12-02
2950,CA-2017-155383,2017-12-17
2951,CA-2015-120432,2015-08-24
2952,US-2016-126977,2016-09-17
2953,CA-2017-130288,2017-11-26
2954,CA-2018-146458,2018-11-19
2955,CA-2018-150420,2018-06-03
2956,US-2015-118997,2015-04-08
2957,CA-2015-114314,2015-10-11
2958,US-2018-169551,2018-07-07
2959,CA-2017-103107,2017-07-04
2960,CA-2018-122077,2018-05-19
2961,CA-2018-112431,2018-10-12
2962,CA-2017-151092,2017-08-06
2963,CA-2015-104178,2015-08-25
2964,CA-2016-115924,2016-09-14
2965,CA-2018-161046,2018-03-05
2966,US-2018-141698,2018-04-15
2967,US-2015-105151,2015-03-30
2968,CA-2015-155796,2015-11-11
2969,CA-2017-127138,2017-03-12
2970,CA-2018-150602,2018-02-09
2971,CA-2015-140732,2015-11-11
2972,CA-2018-119011,2018-08-20
2973,CA-2017-166912,2017-01-15
2974,CA-2015-141726,2015-07-20
2975,CA-2018-115105,2018-02-06
2976,CA-2016-143980,2016-12-25
2977,CA-2017-135636,2017-10-08
2978,CA-2018-102155,2018-07-13
2979,CA-2018-116953,2018-04-24
2980,CA-2015-117765,2015-09-07
2981,CA-2017-114895,2017-11-21
2982,CA-2018-112984,2018-09-16
2983,CA-2017-163776,2017-07-19
2984,US-2018-163300,2018-09-15
2985,CA-2017-162187,2017-12-11
2986,US-2015-112991,2015-12-10
2987,CA-2015-124079,2015-12-13
2988,US-2018-146878,2018-09-21
2989,CA-2018-107244,2018-09-07
2990,CA-2016-100657,2016-11-02
2991,CA-2018-129581,2018-12-11
2992,CA-2018-129028,2018-04-01
2993,CA-2016-135580,2016-12-30
2994,CA-2017-159016,2017-03-10
2995,CA-2015-102652,2015-04-06
2996,CA-2015-152422,2015-10-05
2997,US-2017-156692,2017-08-13
2998,CA-2015-130869,2015-11-17
2999,US-2018-128832,2018-04-24
3000,CA-2018-139717,2018-08-24
3001,CA-2018-136007,2018-02-23
3002,CA-2017-157364,2017-11-19
3003,US-2017-112970,2017-11-14
3004,US-2018-152492,2018-07-06
3005,CA-2017-101168,2017-12-25
3006,CA-2018-104010,2018-04-23
3007,CA-2016-130253,2016-12-14
3008,US-2016-155369,2016-04-19
3009,CA-2017-131205,2017-09-04
3010,CA-2018-122364,2018-09-24
3011,CA-2017-117912,2017-02-04
3012,CA-2018-145702,2018-05-19
3013,CA-2016-113215,2016-09-03
3014,CA-2017-154662,2017-06-09
3015,CA-2016-105571,2016-11-07
3016,CA-2017-152765,2017-06-15
3017,CA-2016-153878,2016-04-25
3018,CA-2017-124016,2017-09-23
3019,CA-2017-113551,2017-08-18
3020,CA-2015-107524,2015-03-02
